TXN_YEAR,TXN_MONTH,BANK,ACCOUNT_TYPE,TOT_ACCOUNT,TOT_TXNS,DEPOSIT_COUNT,WITHDRAWAL_COUNT,TOT_BALANCE,DEPOSIT_PERC,WITHDRAWAL_PERC,AVG_BALANCE,TPA
2020,10,Central Bank,NRI account,736,32312,14681,19458,1422555008.5,45.44,60.22,1932819.3050272,44
2020,10,Central Bank,Salary account,731,32629,15061,19786,1324108466.9,46.16,60.64,1811365.8917921,45
2020,10,Central Bank,Savings account,753,33628,15730,20301,1444643339.6,46.78,60.37,1918517.0512616,45
2020,10,Czech export bank,NRI account,133,6045,1343,4928,225593731.0,22.22,81.52,1696193.4661654,45
2020,10,Czech export bank,Salary account,133,6484,1971,5037,232263633.5,30.40,77.68,1746343.1090226,49
2020,10,Czech export bank,Savings account,145,6441,1652,5004,217596802.9,25.65,77.69,1500667.6062069,44
2020,10,Fio bank ,NRI account,150,6596,1549,5087,219235884.3,23.48,77.12,1461572.5620000,44
2020,10,Fio bank ,Salary account,155,6584,1375,5394,222423173.8,20.88,81.93,1434988.2180645,42
2020,10,Fio bank ,Savings account,149,6663,1296,5724,252624923.3,19.45,85.91,1695469.2838926,45
2020,10,Hypotecni bank,NRI account,134,6116,1472,4819,230313749.1,24.07,78.79,1718759.3216418,46
2020,10,Hypotecni bank,Salary account,128,5414,1474,4078,178529674.2,27.23,75.32,1394763.0796875,42
2020,10,Hypotecni bank,Savings account,144,6389,1317,5143,214625664.4,20.61,80.50,1490456.0027778,44
2020,10,J&T Bank ,NRI account,126,5484,1163,4381,191926543.5,21.21,79.89,1523226.5357143,44
2020,10,J&T Bank ,Salary account,128,6280,1536,4988,211978988.3,24.46,79.43,1656085.8460938,49
2020,10,J&T Bank ,Savings account,124,5544,1654,4001,172186392.4,29.83,72.17,1388599.9387097,45
2020,10,Kameron bank,NRI account,144,6786,1338,5770,276936468.1,19.72,85.03,1923169.9173611,47
2020,10,Kameron bank,Salary account,143,6528,1297,5427,219920905.4,19.87,83.13,1537908.4293706,46
2020,10,Kameron bank,Savings account,134,5690,1286,4679,193938652.2,22.60,82.23,1447303.3746269,42
2020,10,Max bank,NRI account,140,6071,1549,4826,216367761.1,25.51,79.49,1545484.0078571,43
2020,10,Max bank,Salary account,125,6377,1459,5077,226211140.1,22.88,79.61,1809689.1208000,51
2020,10,Max bank,Savings account,147,6182,1546,4867,219255657.1,25.01,78.73,1491535.0823129,42
2020,10,Moneta Money Bank,NRI account,140,6093,1969,4194,201076686.2,32.32,68.83,1436262.0442857,44
2020,10,Moneta Money Bank,Salary account,145,6495,1245,5578,224131740.1,19.17,85.88,1545736.1386207,45
2020,10,Moneta Money Bank,Savings account,156,7131,1867,5515,221780165.6,26.18,77.34,1421667.7282051,46
2020,10,NBS BANK,NRI account,1108,60093,26518,37088,2476021212.9,44.13,61.72,2234676.1849278,54
2020,10,NBS BANK,Salary account,1077,58941,26000,36778,2353246469.3,44.11,62.40,2185001.3642526,55
2020,10,NBS BANK,Savings account,1152,62874,27881,38919,2521240114.4,44.34,61.90,2188576.4881944,55
2020,10,Northern Bank,NRI account,509,22125,10355,13189,1009041727.3,46.80,59.61,1982400.2500982,43
2020,10,Northern Bank,Salary account,530,23048,10679,14038,959073917.7,46.33,60.91,1809573.4296226,43
2020,10,Northern Bank,Savings account,527,23251,10971,13804,1006379498.4,47.19,59.37,1909638.5168880,44
2020,10,PPF Bank,NRI account,119,5660,816,4977,207618737.9,14.42,87.93,1744695.2764706,48
2020,10,PPF Bank,Salary account,137,6349,1666,4841,207235463.5,26.24,76.25,1512667.6167883,46
2020,10,PPF Bank,Savings account,139,6239,1954,4371,215790866.9,31.32,70.06,1552452.2798561,45
2020,10,Raiffeisen bank,NRI account,146,6434,1534,4983,224689812.7,23.84,77.45,1538971.3198630,44
2020,10,Raiffeisen bank,Salary account,134,6289,1474,5074,214692671.4,23.44,80.68,1602184.1149254,47
2020,10,Raiffeisen bank,Savings account,142,6406,1696,4777,198350279.2,26.48,74.57,1396832.9521127,45
2020,10,SKY BANK,NRI account,1108,56666,25288,34645,2311874423.0,44.63,61.14,2086529.2626354,51
2020,10,SKY BANK,Salary account,1076,55203,24662,34003,2186995374.2,44.68,61.60,2032523.5819703,51
2020,10,SKY BANK,Savings account,1151,58392,25901,35888,2324088943.5,44.36,61.46,2019191.0890530,51
2020,10,Sky Bank,NRI account,1109,48493,22691,28869,2121013059.3,46.79,59.53,1912545.5899910,44
2020,10,Sky Bank,Salary account,1077,47401,22350,28256,1948826716.9,47.15,59.61,1809495.5588672,44
2020,10,Sky Bank,Savings account,1152,50305,23736,29800,2123136053.8,47.18,59.24,1843000.0467014,44
2020,10,Southern Bank,NRI account,360,6924,4224,3179,326517748.3,61.01,45.91,906993.7452778,19
2020,10,Southern Bank,Salary account,393,7915,4840,3660,340856255.9,61.15,46.24,867318.7173028,20
2020,10,Southern Bank,Savings account,377,7528,4533,3433,334470684.0,60.22,45.60,887190.1432361,20
2020,10,Trinity Bank,NRI account,156,6939,1123,6198,268842020.1,16.18,89.32,1723346.2826923,44
2020,10,Trinity Bank,Salary account,115,5634,1551,4200,184915262.3,27.53,74.55,1607958.8026087,49
2020,10,Trinity Bank,Savings account,140,6362,1607,5000,229258366.7,25.26,78.59,1637559.7621429,45
2020,10,UniCredit Bank,NRI account,141,6450,2070,4493,235647537.1,32.09,69.66,1671259.1283688,46
2020,10,UniCredit Bank,Salary account,125,5389,1344,4226,169562344.5,24.94,78.42,1356498.7560000,43
2020,10,UniCredit Bank,Savings account,126,5344,1016,4490,171513988.2,19.01,84.02,1361222.1285714,42
2020,11,Air Bank ,NRI account,158,7028,1466,5922,246791546.6,20.86,84.26,1561971.8139241,44
2020,11,Air Bank ,Salary account,153,7001,1807,5451,244169861.2,25.81,77.86,1595881.4457516,46
2020,11,Air Bank ,Savings account,130,5669,1220,4695,195606642.8,21.52,82.82,1504666.4830769,44
2020,11,Bank Creditas,NRI account,133,5832,1154,4864,213314551.8,19.79,83.40,1603868.8105263,44
2020,11,Bank Creditas,Salary account,146,6692,2236,4630,233981184.3,33.41,69.19,1602610.8513699,46
2020,11,Bank Creditas,Savings account,163,7264,1612,5849,252701717.3,22.19,80.52,1550317.2840491,45
2020,11,Central Bank,NRI account,737,32321,14686,19539,1358695050.5,45.44,60.45,1843548.2367707,44
2020,11,Central Bank,Salary account,733,32727,15158,19922,1340791194.2,46.32,60.87,1829183.0753070,45
2020,11,Central Bank,Savings account,756,33774,15951,20448,1487778429.8,47.23,60.54,1967960.8859788,45
2020,11,Czech export bank,NRI account,140,6201,1418,5146,237962908.8,22.87,82.99,1699735.0628571,44
2020,11,Czech export bank,Salary account,136,6553,1971,5150,243734630.8,30.08,78.59,1792166.4029412,48
2020,11,Czech export bank,Savings account,147,6488,1678,5075,222956064.1,25.86,78.22,1516707.9190476,44
2020,11,Fio bank ,NRI account,157,6795,1661,5320,228547617.7,24.44,78.29,1455717.3101911,43
2020,11,Fio bank ,Salary account,157,6625,1401,5477,229634305.6,21.15,82.67,1462638.8891720,42
2020,11,Fio bank ,Savings account,154,6761,1296,5812,258141993.3,19.17,85.96,1676246.7097403,44
2020,11,Hypotecni bank,NRI account,138,6181,1472,4870,233509946.9,23.81,78.79,1692101.0644928,45
2020,11,Hypotecni bank,Salary account,131,5502,1474,4228,188091850.4,26.79,76.84,1435815.6519084,42
2020,11,Hypotecni bank,Savings account,150,6556,1367,5344,232148123.6,20.85,81.51,1547654.1573333,44
2020,11,J&T Bank ,NRI account,130,5570,1163,4467,196896117.7,20.88,80.20,1514585.5207692,43
2020,11,J&T Bank ,Salary account,133,6406,1536,5162,212059723.4,23.98,80.58,1594434.0105263,48
2020,11,J&T Bank ,Savings account,129,5653,1679,4221,203243430.9,29.70,74.67,1575530.4720930,44
2020,11,Kameron bank,NRI account,149,6889,1389,5756,257559037.8,20.16,83.55,1728584.1463087,46
2020,11,Kameron bank,Salary account,148,6641,1347,5535,223361525.9,20.28,83.35,1509199.4993243,45
2020,11,Kameron bank,Savings account,139,5792,1336,4822,210991512.5,23.07,83.25,1517924.5503597,42
2020,11,Max bank,NRI account,148,6268,1663,5012,223419771.9,26.53,79.96,1509593.0533784,42
2020,11,Max bank,Salary account,134,6565,1510,5172,225535813.6,23.00,78.78,1683103.0865672,49
2020,11,Max bank,Savings account,152,6313,1571,5014,227653887.5,24.89,79.42,1497722.9440789,42
2020,11,Moneta Money Bank,NRI account,140,6074,1969,4173,207645095.9,32.42,68.70,1483179.2564286,43
2020,11,Moneta Money Bank,Salary account,149,6597,1271,5731,228687189.9,19.27,86.87,1534813.3550336,44
2020,11,Moneta Money Bank,Savings account,157,7153,1893,5569,237628646.6,26.46,77.86,1513558.2585987,46
2020,11,NBS BANK,NRI account,1148,61811,27143,37874,2448123951.1,43.91,61.27,2132512.1525261,54
2020,11,NBS BANK,Salary account,1114,60758,26987,37831,2434940618.4,44.42,62.27,2185763.5712747,55
2020,11,NBS BANK,Savings account,1190,64593,28855,40046,2675061918.2,44.67,62.00,2247951.1917647,54
2020,11,Northern Bank,NRI account,510,22183,10419,13308,973027501.3,46.97,59.99,1907897.0613725,43
2020,11,Northern Bank,Salary account,532,23110,10816,14155,975198736.3,46.80,61.25,1833080.3313910,43
2020,11,Northern Bank,Savings account,530,23341,11175,13895,1018336832.5,47.88,59.53,1921390.2500000,44
2020,11,PPF Bank,NRI account,121,5728,842,4981,209299210.3,14.70,86.96,1729745.5396694,47
2020,11,PPF Bank,Salary account,141,6432,1666,4924,216699620.5,25.90,76.55,1536876.7411348,46
2020,11,PPF Bank,Savings account,143,6357,2031,4401,214398008.8,31.95,69.23,1499286.7748252,44
2020,11,Raiffeisen bank,NRI account,152,6569,1534,5148,229931702.9,23.35,78.37,1512708.5717105,43
2020,11,Raiffeisen bank,Salary account,138,6385,1499,5134,221986786.1,23.48,80.41,1608599.8992754,46
2020,11,Raiffeisen bank,Savings account,146,6482,1696,4915,215911560.4,26.16,75.83,1478846.3041096,44
2020,11,SKY BANK,NRI account,1145,58635,25967,35720,2307919542.8,44.29,60.92,2015650.2557205,51
2020,11,SKY BANK,Salary account,1113,57117,25701,35219,2272923718.7,45.00,61.66,2042159.6753819,51
2020,11,SKY BANK,Savings account,1189,60333,26867,37200,2470347496.6,44.53,61.66,2077668.2057191,51
2020,11,Sky Bank,NRI account,1148,48664,22720,28819,2048049622.3,46.69,59.22,1784015.3504355,42
2020,11,Sky Bank,Salary account,1114,47600,22516,28334,1972876397.8,47.30,59.53,1770984.1991023,43
2020,11,Sky Bank,Savings account,1190,50542,24015,30021,2187386289.9,47.51,59.40,1838139.7394118,42
2020,11,Southern Bank,NRI account,361,6934,4209,3177,311686552.0,60.70,45.82,863397.6509695,19
2020,11,Southern Bank,Salary account,394,7918,4857,3664,348443695.8,61.34,46.27,884374.8624365,20
2020,11,Southern Bank,Savings account,379,7548,4557,3423,324767388.6,60.37,45.35,856906.0385224,20
2020,11,Trinity Bank,NRI account,160,7026,1123,6359,260317882.8,15.98,90.51,1626986.7675000,44
2020,11,Trinity Bank,Salary account,118,5695,1551,4233,194950918.5,27.23,74.33,1652126.4279661,48
2020,11,Trinity Bank,Savings account,147,6501,1633,5071,240371463.1,25.12,78.00,1635180.0210884,44
2020,11,UniCredit Bank,NRI account,146,6563,2077,4589,234173115.2,31.65,69.92,1603925.4465753,45
2020,11,UniCredit Bank,Salary account,129,5460,1370,4243,179987723.5,25.09,77.71,1395253.6705426,42
2020,11,UniCredit Bank,Savings account,130,5436,1066,4587,181710732.5,19.61,84.38,1397774.8653846,42
2020,12,Air Bank ,NRI account,159,7047,1466,5811,261834390.8,20.80,82.46,1646757.1748428,44
2020,12,Air Bank ,Salary account,158,7107,1898,5541,255670858.0,26.71,77.97,1618169.9873418,45
2020,12,Air Bank ,Savings account,134,5795,1244,4779,214541443.3,21.47,82.47,1601055.5470149,43
2020,12,Bank Creditas,NRI account,138,5939,1227,4890,230567495.1,20.66,82.34,1670778.9500000,43
2020,12,Bank Creditas,Salary account,154,6854,2261,4791,245763973.1,32.99,69.90,1595869.9551948,45
2020,12,Bank Creditas,Savings account,173,7451,1637,6018,272148971.8,21.97,80.77,1573115.4439306,43
2020,12,Central Bank,NRI account,738,32382,14514,19275,1394641665.7,44.82,59.52,1889758.3546070,44
2020,12,Central Bank,Salary account,732,32724,15031,19796,1368812261.7,45.93,60.49,1869962.1061475,45
2020,12,Central Bank,Savings account,755,33809,15744,20292,1451376468.3,46.57,60.02,1922352.9381457,45
2020,12,Czech export bank,NRI account,145,6301,1443,5109,232041307.8,22.90,81.08,1600284.8813793,43
2020,12,Czech export bank,Salary account,139,6617,1995,5258,255906017.4,30.15,79.46,1841050.4848921,48
2020,12,Czech export bank,Savings account,151,6557,1678,5094,230764599.1,25.59,77.69,1528242.3781457,43
2020,12,Fio bank ,NRI account,163,6918,1623,5335,239745206.0,23.46,77.12,1470829.4846626,42
2020,12,Fio bank ,Salary account,166,6831,1426,5658,240797410.8,20.88,82.83,1450586.8120482,41
2017,10,Air Bank ,NRI account,38,2478,538,2000,68058965.5,21.71,80.71,1791025.4078947,65
2017,10,Air Bank ,Salary account,43,2817,874,2051,85750010.1,31.03,72.81,1994186.2813953,66
2017,10,Air Bank ,Savings account,28,2025,401,1685,75704857.0,19.80,83.21,2703744.8928571,72
2017,10,Bank Creditas,NRI account,42,2565,535,2030,76937405.2,20.86,79.14,1831842.9809524,61
2017,10,Bank Creditas,Salary account,42,2793,948,2057,79506148.7,33.94,73.65,1893003.5404762,67
2017,10,Bank Creditas,Savings account,42,2694,732,2023,80409194.7,27.17,75.09,1914504.6357143,64
2017,10,Central Bank,NRI account,301,16338,6937,10151,564472151.6,42.46,62.13,1875322.7627907,54
2017,10,Central Bank,Salary account,324,17781,7843,11114,645617686.7,44.11,62.50,1992647.1811728,55
2017,10,Central Bank,Savings account,303,16730,7184,10426,620218440.5,42.94,62.32,2046925.5462046,55
2017,10,Czech export bank,NRI account,39,2423,599,1861,79600116.7,24.72,76.81,2041028.6333333,62
2017,10,Czech export bank,Salary account,47,2994,743,2568,96916331.6,24.82,85.77,2062049.6085106,64
2017,10,Czech export bank,Savings account,42,2637,733,2021,73810516.2,27.80,76.64,1757393.2428571,63
2017,10,Fio bank ,NRI account,39,2592,665,1927,64097871.7,25.66,74.34,1643535.1717949,66
2017,10,Fio bank ,Salary account,36,2261,346,2037,73544313.1,15.30,90.09,2042897.5861111,63
2017,10,Fio bank ,Savings account,35,2461,538,1923,79392982.5,21.86,78.14,2268370.9285714,70
2017,10,Hypotecni bank,NRI account,40,2554,594,2079,70431057.5,23.26,81.40,1760776.4375000,64
2017,10,Hypotecni bank,Salary account,32,1927,740,1314,63802678.2,38.40,68.19,1993833.6937500,60
2017,10,Hypotecni bank,Savings account,31,1926,463,1487,51539993.5,24.04,77.21,1662580.4354839,62
2017,10,J&T Bank ,NRI account,23,1388,461,927,35218137.9,33.21,66.79,1531223.3869565,60
2017,10,J&T Bank ,Salary account,50,3180,881,2454,104688679.6,27.70,77.17,2093773.5920000,64
2017,10,J&T Bank ,Savings account,34,2263,873,1390,67520039.4,38.58,61.42,1985883.5117647,67
2017,10,Kameron bank,NRI account,48,3167,685,2631,85356110.5,21.63,83.08,1778252.3020833,66
2017,10,Kameron bank,Salary account,45,2785,469,2458,78464236.8,16.84,88.26,1743649.7066667,62
2017,10,Kameron bank,Savings account,31,1899,599,1484,70568461.8,31.54,78.15,2276401.9935484,61
2017,10,Max bank,NRI account,35,2304,541,1763,72880624.4,23.48,76.52,2082303.5542857,66
2017,10,Max bank,Salary account,46,2873,740,2192,83596484.5,25.76,76.30,1817314.8804348,62
2017,10,Max bank,Savings account,35,2099,338,1841,70888135.2,16.10,87.71,2025375.2914286,60
2017,10,Moneta Money Bank,NRI account,39,2461,869,1628,66527120.7,35.31,66.15,1705823.6076923,63
2017,10,Moneta Money Bank,Salary account,38,2472,607,2160,86836742.7,24.56,87.38,2285177.4394737,65
2017,10,Moneta Money Bank,Savings account,43,2880,999,1947,87636934.4,34.69,67.60,2038068.2418605,67
2017,10,NBS BANK,NRI account,301,16304,7049,10108,580534919.6,43.23,62.00,1928687.4405316,54
2017,10,NBS BANK,Salary account,323,17669,7879,10933,647864466.8,44.59,61.88,2005772.3430341,55
2017,10,NBS BANK,Savings account,302,16627,7205,10366,631309800.0,43.33,62.34,2090429.8013245,55
2017,10,Northern Bank,NRI account,301,16115,6815,10014,565104339.2,42.29,62.14,1877423.0538206,54
2017,10,Northern Bank,Salary account,324,17537,7674,11072,647592007.8,43.76,63.14,1998740.7648148,54
2017,10,Northern Bank,Savings account,303,16795,7172,10472,643172661.2,42.70,62.35,2122682.0501650,55
2017,10,PPF Bank,NRI account,34,2328,338,2055,88059393.0,14.52,88.27,2589982.1470588,68
2017,10,PPF Bank,Salary account,50,3207,988,2351,94034692.5,30.81,73.31,1880693.8500000,64
2017,10,PPF Bank,Savings account,35,2343,857,1512,59326066.9,36.58,64.53,1695030.4828571,67
2017,10,Raiffeisen bank,NRI account,42,2683,587,2108,73812204.3,21.88,78.57,1757433.4357143,64
2017,10,Raiffeisen bank,Salary account,46,2863,400,2561,90881476.3,13.97,89.45,1975684.2673913,62
2017,10,Raiffeisen bank,Savings account,36,2325,471,1916,75530893.7,20.26,82.41,2098080.3805556,65
2017,10,SKY BANK,NRI account,300,15277,6705,9347,546076332.3,43.89,61.18,1820254.4410000,51
2017,10,SKY BANK,Salary account,323,16522,7438,10152,614088717.6,45.02,61.45,1901203.4600619,51
2017,10,SKY BANK,Savings account,302,15466,6619,9660,588113201.3,42.80,62.46,1947394.7062914,51
2017,10,Sky Bank,NRI account,301,16404,7006,10227,581802277.6,42.71,62.34,1932897.9322259,54
2017,10,Sky Bank,Salary account,324,17740,7890,10988,643962154.4,44.48,61.94,1987537.5135802,55
2017,10,Sky Bank,Savings account,303,16562,7082,10350,612413211.2,42.76,62.49,2021165.7135314,55
2017,10,Southern Bank,NRI account,301,6724,3964,3124,273945401.4,58.95,46.46,910117.6126246,22
2017,10,Southern Bank,Salary account,324,7731,4624,3632,311862595.1,59.81,46.98,962538.8737654,24
2017,10,Southern Bank,Savings account,303,7373,4348,3485,317260367.6,58.97,47.27,1047063.9194719,24
2017,10,Trinity Bank,NRI account,51,3219,387,3080,108942603.9,12.02,95.68,2136129.4882353,63
2017,10,Trinity Bank,Salary account,40,2733,665,2190,81967774.6,24.33,80.13,2049194.3650000,68
2017,10,Trinity Bank,Savings account,39,2546,536,2270,84708161.5,21.05,89.16,2172004.1410256,65
2017,10,UniCredit Bank,NRI account,31,2237,732,1505,52719887.8,32.72,67.28,1700641.5419355,72
2017,10,UniCredit Bank,Salary account,37,2194,205,2048,64728857.2,9.34,93.35,1749428.5729730,59
2017,10,UniCredit Bank,Savings account,30,1933,338,1741,75407893.8,17.49,90.07,2513596.4600000,64
2017,11,Air Bank ,NRI account,44,2776,538,2298,79676022.2,19.38,82.78,1810818.6863636,63
2017,11,Air Bank ,Salary account,49,3227,1058,2332,104847356.8,32.79,72.27,2139741.9755102,66
2017,11,Air Bank ,Savings account,33,2280,463,1937,80498424.9,20.31,84.96,2439346.2090909,69
2017,11,Bank Creditas,NRI account,46,2747,535,2212,85435788.5,19.48,80.52,1857299.7500000,60
2017,11,Bank Creditas,Salary account,45,2972,1070,1986,86631128.1,36.00,66.82,1925136.1800000,66
2017,11,Bank Creditas,Savings account,48,3044,794,2311,90123351.6,26.08,75.92,1877569.8250000,63
2017,11,Central Bank,NRI account,331,18053,7650,11210,622848000.3,42.38,62.09,1881716.0129909,55
2017,11,Central Bank,Salary account,364,20028,8874,12642,736957507.5,44.31,63.12,2024608.5370879,55
2017,11,Central Bank,Savings account,348,19467,8434,11970,630701572.5,43.32,61.49,1812360.8405172,56
2017,11,Czech export bank,NRI account,42,2601,661,1977,88013253.0,25.41,76.01,2095553.6428571,62
2017,11,Czech export bank,Salary account,53,3323,804,2836,104475984.9,24.20,85.34,1971244.9981132,63
2017,11,Czech export bank,Savings account,43,2694,733,2078,82158045.6,27.21,77.13,1910652.2232558,63
2017,11,Fio bank ,NRI account,40,2648,665,1983,73560148.5,25.11,74.89,1839003.7125000,66
2017,11,Fio bank ,Salary account,39,2431,346,2207,77821375.6,14.23,90.79,1995419.8871795,62
2017,11,Fio bank ,Savings account,43,3016,660,2486,86947552.1,21.88,82.43,2022036.0953488,70
2017,11,Hypotecni bank,NRI account,42,2726,594,2191,76167801.3,21.79,80.37,1813519.0785714,65
2017,11,Hypotecni bank,Salary account,35,2098,740,1485,69035599.7,35.27,70.78,1972445.7057143,60
2017,11,Hypotecni bank,Savings account,37,2260,524,1760,57341709.7,23.19,77.88,1549775.9378378,61
2017,11,J&T Bank ,NRI account,28,1677,522,1155,41284347.2,31.13,68.87,1474440.9714286,60
2017,11,J&T Bank ,Salary account,53,3341,881,2639,111419487.1,26.37,78.99,2102254.4735849,63
2017,11,J&T Bank ,Savings account,37,2495,935,1628,76740570.6,37.47,65.25,2074069.4756757,67
2017,11,Kameron bank,NRI account,51,3397,747,2799,94191238.9,21.99,82.40,1846887.0372549,67
2017,11,Kameron bank,Salary account,52,3205,469,2878,85552773.4,14.63,89.80,1645245.6423077,62
2017,11,Kameron bank,Savings account,33,2015,599,1538,65225479.5,29.73,76.33,1976529.6818182,61
2017,11,Max bank,NRI account,35,2304,541,1763,82720412.0,23.48,76.52,2363440.3428571,66
2017,11,Max bank,Salary account,55,3425,986,2498,94135554.9,28.79,72.93,1711555.5436364,62
2017,11,Max bank,Savings account,43,2479,399,2317,79594715.0,16.10,93.47,1851039.8837209,58
